Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S6P1b_10190,4259.6,9183,Fibroblast,S6P1b,-5.461399016,4.653008414
S6P1b_10191,4459.6,9182.2,Fibroblast,S6P1b,-3.0619418,3.014546109
S6P1b_10192,4101.4,9182.5,Fibroblast,S6P1b,-5.83004087,3.476809216
S6P1b_10193,4135.4,9185.1,Fibroblast,S6P1b,-5.010339675,6.945931864
S6P1b_10194,4303.9,9182,Fibroblast,S6P1b,-7.208058772,0.666406823
S6P1b_10195,4730.6,9180.7,Others,S6P1b,-2.98258513,-3.395879554
S6P1b_10196,4235.8,9188.3,Myoepithelial,S6P1b,0.133513974,-1.616328287
S6P1b_10197,4125.6,9183.1,Fibroblast,S6P1b,-6.256092963,4.263813925
S6P1b_10198,4267,9186.3,Fibroblast,S6P1b,-6.315692363,3.70316763
S6P1b_10199,4313.9,9187.7,Acini,S6P1b,-1.621524987,-4.216737317
S6P1b_10200,4283.6,9187.3,Fibroblast,S6P1b,-6.089096961,3.025124503
S6P1b_10201,4109,9187.7,Fibroblast,S6P1b,-3.330324111,8.016618682
S6P1b_10202,3987.6,9189,Acini,S6P1b,2.804362598,-4.400078344
S6P1b_10203,4373.4,9187.9,Fibroblast,S6P1b,-3.169242558,-0.199591714
S6P1b_10204,4565.3,9188.1,Others,S6P1b,-0.663260219,-5.747715997
S6P1b_10205,4274.9,9188.4,Fibroblast,S6P1b,-6.294093547,3.697745753
S6P1b_10206,4504.4,9191.6,Myoepithelial,S6P1b,-1.225131569,-1.964411067
S6P1b_10207,4544,9190.7,Others,S6P1b,-2.964687047,-4.112238931
S6P1b_10208,4414.5,9191.3,Acini,S6P1b,-2.573586879,-4.704499292
S6P1b_10209,4063.7,9189,Acini,S6P1b,0.5371497,-4.361267614
S6P1b_10210,4355.5,9192.1,Acini,S6P1b,0.11467646,-5.330465364
S6P1b_10211,4710.2,9194,Acini,S6P1b,-3.410783229,-5.594507741
S6P1b_10212,3966.7,9188.3,Others,S6P1b,-8.325570998,-1.79740374
S6P1b_10213,4121.6,9191.7,Fibroblast,S6P1b,-6.899196086,3.311006499
S6P1b_10214,4151.1,9194.2,Acini,S6P1b,-1.9250707,-3.557320642
S6P1b_10215,4458.8,9192.6,Fibroblast,S6P1b,-2.285224137,0.944673193
S6P1b_10216,4381.6,9192,Ducts,S6P1b,2.298257651,-5.074404287
S6P1b_10217,4736.7,9194,Acini,S6P1b,0.334796401,-5.322042035
S6P1b_10218,4745.3,9189.7,Others,S6P1b,-1.821237502,-5.629290151
S6P1b_10219,4017.6,9192.4,Others,S6P1b,-0.227558163,-5.078206586
S6P1b_10220,4086.8,9195.3,Fibroblast,S6P1b,-5.68315166,4.852619601
S6P1b_10221,4097.7,9194.4,Fibroblast,S6P1b,-4.773854194,6.054850054
S6P1b_10222,4297.4,9194.8,Fibroblast,S6P1b,-4.279663024,7.184080554
S6P1b_10223,4307.7,9196.4,Acini,S6P1b,-2.483029542,-4.101443338
S6P1b_10224,4391.8,9195.3,Myoepithelial,S6P1b,1.656953874,0.130139399
S6P1b_10225,4729.4,9197.7,Acini,S6P1b,2.733550849,-4.581395196
S6P1b_10226,4040.5,9192.1,Acini,S6P1b,6.750996175,-1.521647024
S6P1b_10227,4248.1,9196.3,Others,S6P1b,3.021198335,-3.176284599
S6P1b_10228,4281.6,9193.7,Fibroblast,S6P1b,-3.020938811,7.000950289
S6P1b_10229,4755.7,9194.5,Others,S6P1b,-2.278540788,-5.584110307
S6P1b_10230,4203.1,9192.5,Acini,S6P1b,-1.801061568,-5.522601652
S6P1b_10231,4289.7,9194.8,Fibroblast,S6P1b,-4.164063868,6.875601721
S6P1b_10232,4074,9196.5,Fibroblast,S6P1b,-5.144371924,5.91645999
S6P1b_10233,4264.3,9199.8,Fibroblast,S6P1b,-5.832447944,4.400795413
S6P1b_10234,4273.8,9197.9,Fibroblast,S6P1b,-5.43419641,3.298216296
S6P1b_10235,4187.7,9199.2,Acini,S6P1b,5.246324601,-1.405500936
S6P1b_10236,4481.6,9197.4,Others,S6P1b,0.878614607,-3.844233322
S6P1b_10237,4468.2,9195.8,Fibroblast,S6P1b,-5.336999354,6.411143733
S6P1b_10238,4663,9194.5,Acini,S6P1b,-2.468619284,-4.56649022
S6P1b_10239,4117.6,9197.9,Fibroblast,S6P1b,-3.823087869,7.918223811
S6P1b_10240,4224.6,9197.1,Acini,S6P1b,-0.052123276,-4.748107957
S6P1b_10241,4491.6,9200.4,Ducts,S6P1b,4.116565528,2.27701993
S6P1b_10242,4565.1,9201.7,Others,S6P1b,-3.099319634,-5.013638067
S6P1b_10243,3969.7,9202.2,Others,S6P1b,-3.005793748,-4.28803544
S6P1b_10244,4214,9197.4,Acini,S6P1b,-2.170137105,-2.444298076
S6P1b_10245,4131.9,9202.7,Fibroblast,S6P1b,-5.483406005,6.109994364
S6P1b_10246,4106.4,9199.6,Fibroblast,S6P1b,-6.159378943,4.4001822
S6P1b_10247,4287.2,9201.7,Fibroblast,S6P1b,-3.913326678,7.677041007
S6P1b_10248,4050,9200.5,Acini,S6P1b,5.320276323,-1.785969424
S6P1b_10249,4373.9,9200.7,Fibroblast,S6P1b,-3.830478368,7.788957072
